"Qubit","T1 (us)","T2 (us)","Frequency (GHz)","Anharmonicity (GHz)","Readout assignment error ","Prob meas0 prep1 ","Prob meas1 prep0 ","Readout length (ns)","ID error ","Z-axis rotation (rz) error ","√x (sx) error ","Pauli-X error ","ECR error ","Gate time (ns)","Operational"
"41","290.2414667123466","380.48823645848483","4.575899456337658","-0.3452224783858925","0.00390625","0.0048828125","0.0029296875","1244.4444444444443","0.0001449514771745651","0.0","0.0001449514771745651","0.0001449514771745651","","","true"
"42","283.23425009827747","79.70553005998471","4.641377058495645","-0.33193206992602775","0.002197265625","0.0029296875","0.00146484375","1244.4444444444443","0.00013202504618221481","0.0","0.00013202504618221481","0.00013202504618221481","42_41:0.0058503846518990765;42_43:0.008752872974658488","42_41:583;42_43:561","true"
"43","316.58631167489835","243.64277209290512","4.523122478810126","-0.3218076034687584","0.00244140625","0.0029296875","0.001953125","1244.4444444444443","0.0004425127050562892","0.0","0.0004425127050562892","0.0004425127050562892","43_34:0.018690208739081338","43_34:583","true"
"44","39.69521016980303","68.3005344813996","4.594565881322674","-0.2725547830259511","0.061767578125","0.07080078125","0.052734375","1244.4444444444443","0.000748238299603534","0.0","0.000748238299603534","0.000748238299603534","44_43:0.01616229741770886","44_43:561","true"
"45","226.96410468708353","135.30753161165268","4.630447143134969","-0.31121477664524183","0.0048828125","0.0048828125","0.0048828125","1244.4444444444443","0.00014771951381013822","0.0","0.00014771951381013822","0.00014771951381013822","45_44:0.012480141646660281;45_46:0.01459589431066588","45_44:583;45_46:561","true"
"46","369.11631262645955","65.87074531771347","4.710121321558778","-0.31051099269051724","0.00390625","0.00439453125","0.00341796875","1244.4444444444443","0.0005836062619501926","0.0","0.0005836062619501926","0.0005836062619501926","46_47:0.0181505807194709","46_47:561","true"
"47","382.95928050822","113.3214745703488","4.68071391851429","-0.2791698234955903","0.038818359375","0.02685546875","0.05078125","1244.4444444444443","0.0014298796997526857","0.0","0.0014298796997526857","0.0014298796997526857","","","true"
"48","287.67130758169156","84.03723882608601","4.625121630011132","-0.31121814662509445","0.00390625","0.005859375","0.001953125","1244.4444444444443","0.005167861469973425","0.0","0.005167861469973425","0.005167861469973425","48_47:0.0982855037131638;48_49:0.07073255748086776","48_47:561;48_49:583","true"
"49","232.89342563742764","78.99620754834899","4.581944634808985","-0.35202725215057706","0.016845703125","0.01611328125","0.017578125","1244.4444444444443","0.00042205075179915986","0.0","0.00042205075179915986","0.00042205075179915986","","","true"
"50","373.50713280872804","89.31684600261572","4.457761736687909","-0.3137510834931671","0.006103515625","0.0087890625","0.00341796875","1244.4444444444443","0.00017861729859338594","0.0","0.00017861729859338594","0.00017861729859338594","50_49:0.01283017121947716;50_51:0.00871462537614659","50_49:561;50_51:583","true"
"51","257.80816089543686","73.98682233210822","4.565359230792748","-0.2968087163341602","0.058349609375","0.0517578125","0.06494140625","1244.4444444444443","0.0001910598871309168","0.0","0.0001910598871309168","0.0001910598871309168","","","true"
"52","289.8840118276489","33.810877632179384","4.444492261599254","-0.2854962354743173","0.093505859375","0.087890625","0.09912109375","1244.4444444444443","0.0003656808954882248","0.0","0.0003656808954882248","0.0003656808954882248","","","true"
"53","391.3459219852715","513.7918019772176","4.6219994287005575","-0.3089157779566661","0.0087890625","0.0078125","0.009765625","1244.4444444444443","0.00030565753118202955","0.0","0.00030565753118202955","0.00030565753118202955","53_41:0.006555321736168185;53_60:0.006491734124874915","53_41:561;53_60:583","true"
"54","302.46170045346724","18.026000275562804","4.501328954071678","-0.31299719319013514","0.0107421875","0.01220703125","0.00927734375","1244.4444444444443","0.000585299108404477","0.0","0.000585299108404477","0.000585299108404477","54_45:0.011144398517603793;54_64:0.014266003383256953","54_45:561;54_64:583","true"
"55","357.1161090057925","42.144531061604525","4.68630821510825","-0.3100668699291798","0.02734375","0.02490234375","0.02978515625","1244.4444444444443","0.0009482077258736385","0.0","0.0009482077258736385","0.0009482077258736385","55_49:0.04377025334905399","55_49:561","true"
"56","180.69809958579015","239.4020673680928","4.553684365856892","","0.0078125","0.01318359375","0.00244140625","1244.4444444444443","0.0006694007630038817","0.0","0.0006694007630038817","0.0006694007630038817","56_52:0.01075651256268978","56_52:561","true"
"57","260.5170626943087","55.891498844340944","4.639602516597543","-0.3110258364070089","0.005615234375","0.00927734375","0.001953125","1244.4444444444443","0.000547943533828694","0.0","0.000547943533828694","0.000547943533828694","57_56:0.013652697299784022;57_58:0.027275585914011746","57_56:561;57_58:583","true"
"58","268.3215994955801","44.53255083269776","4.60946304615982","-0.3120232272887944","0.0048828125","0.00537109375","0.00439453125","1244.4444444444443","0.0004028228303020839","0.0","0.0004028228303020839","0.0004028228303020839","58_59:0.01529652298880363;58_71:0.02061229848546714","58_59:561;58_71:561","true"
"59","322.7154051717627","90.22591922849612","4.769975013661054","-0.3055632788590134","0.0078125","0.0068359375","0.0087890625","1244.4444444444443","0.0001481333976818396","0.0","0.0001481333976818396","0.0001481333976818396","59_60:0.0069080458412357215","59_60:561","true"
"60","273.038109686163","449.95737430428704","4.517593135842361","-0.3130252570847025","0.00927734375","0.0166015625","0.001953125","1244.4444444444443","0.0001490494559830852","0.0","0.0001490494559830852","0.0001490494559830852","60_61:0.007806433097088283","60_61:561","true"
"61","307.51754275427044","172.13936217736517","4.689248772804392","","0.0146484375","0.0107421875","0.0185546875","1244.4444444444443","0.00023177995986226906","0.0","0.00023177995986226906","0.00023177995986226906","61_62:0.00897391821929805","61_62:561","true"
"62","287.10008549526685","26.973170940958774","4.647032945795505","-0.2863049460361145","0.0458984375","0.037109375","0.0546875","1244.4444444444443","0.000797874958727866","0.0","0.000797874958727866","0.000797874958727866","","","true"
"63","188.82752787332217","169.07567220404547","4.507498945047103","-0.32264290979581867","0.00341796875","0.0048828125","0.001953125","1244.4444444444443","0.00032396432516844793","0.0","0.00032396432516844793","0.00032396432516844793","63_62:0.014742266564814366;63_64:0.006318529850721677","63_62:583;63_64:561","true"
"64","238.34578009384333","39.907516536989974","4.463136882358871","","0.00439453125","0.00732421875","0.00146484375","1244.4444444444443","0.0002370599389930587","0.0","0.0002370599389930587","0.0002370599389930587","64_65:0.012805840546312786","64_65:561","true"
"65","304.50386780018","432.5222714321606","4.615247970744875","-0.31101251617313946","0.014892578125","0.0126953125","0.01708984375","1244.4444444444443","0.0002186171412412737","0.0","0.0002186171412412737","0.0002186171412412737","","","true"
"66","368.54143346418533","100.39722573991445","4.65059001062154","-0.29034076699160294","0.016357421875","0.0146484375","0.01806640625","1244.4444444444443","0.0017057334270413683","0.0","0.0017057334270413683","0.0017057334270413683","66_65:0.019229494266707003;66_67:0.015966351000241685","66_65:583;66_67:561","true"
