"Qubit","T1 (us)","T2 (us)","Frequency (GHz)","Anharmonicity (GHz)","Readout assignment error ","Prob meas0 prep1 ","Prob meas1 prep0 ","Readout length (ns)","ID error ","Z-axis rotation (rz) error ","√x (sx) error ","Pauli-X error ","ECR error ","Gate time (ns)","Operational"
"0","369.74035229315103","449.5094972287844","4.655637330971594","-0.3110632460863657","0.005859375","0.00732421875","0.00439453125","1244.4444444444443","0.00024628156915416807","0.0","0.00024628156915416807","0.00024628156915416807","0_1:0.008019301261510736;0_14:0.016741334091236515","0_1:561;0_14:561","true"
"1","439.0148661268443","250.3651773803822","4.534958948770631","-0.31302980539784336","0.00634765625","0.00390625","0.0087890625","1244.4444444444443","0.00025800631073034084","0.0","0.00025800631073034084","0.00025800631073034084","1_2:0.0074276700176008625","1_2:561","true"
"2","231.090946750879","106.51940471286231","4.680113607136356","-0.3092563684570482","0.012939453125","0.01123046875","0.0146484375","1244.4444444444443","0.0001388883161076381","0.0","0.0001388883161076381","0.0001388883161076381","2_3:0.0037776716932765297","2_3:583","true"
"3","218.13718570041183","153.10909791860936","4.606649265870515","-0.25135835423971303","0.00537109375","0.0068359375","0.00390625","1244.4444444444443","0.00013157412506504206","0.0","0.00013157412506504206","0.00013157412506504206","","","true"
"4","593.8604217947434","87.2352567424569","4.462313673691051","-0.25507850560311957","0.076904296875","0.06640625","0.08740234375","1244.4444444444443","0.0005785499017988612","0.0","0.0005785499017988612","0.0005785499017988612","4_3:0.007621085322507715;4_15:0.010061693911905756","4_3:561;4_15:583","true"
"5","295.41746015357495","347.7014882689924","4.426684007899576","-0.2804432142711162","0.00927734375","0.0126953125","0.005859375","1244.4444444444443","0.00014712283440322798","0.0","0.00014712283440322798","0.00014712283440322798","5_4:0.008907939207895899","5_4:561","true"
"6","292.0813104152405","190.76561913669656","4.640084256263796","-0.3108103399516748","0.013671875","0.0146484375","0.0126953125","1244.4444444444443","0.0005524889172936539","0.0","0.0005524889172936539","0.0005524889172936539","6_5:0.010183466815234576","6_5:583","true"
"7","282.3746232911115","319.30240298702194","4.475705736073367","-0.2813271220492828","0.012451171875","0.01708984375","0.0078125","1244.4444444444443","0.0007408353492705658","0.0","0.0007408353492705658","0.0007408353492705658","7_6:0.02053353177556061;7_8:0.11467667153563527","7_6:561;7_8:561","true"
"8","423.20033408167046","247.37920610023517","4.4018602692986875","-0.25507427876459826","0.1533203125","0.2578125","0.048828125","1244.4444444444443","0.021766568248319643","0.0","0.021766568248319643","0.021766568248319643","8_9:1.0","8_9:561","true"
"9","562.255886938084","401.58649039499176","4.519004290557178","-0.29730654926594685","0.0341796875","0.03662109375","0.03173828125","1244.4444444444443","0.00021471972916615046","0.0","0.00021471972916615046","0.00021471972916615046","","","true"
