"Qubit","T1 (us)","T2 (us)","Frequency (GHz)","Anharmonicity (GHz)","Readout assignment error ","Prob meas0 prep1 ","Prob meas1 prep0 ","Readout length (ns)","ID error ","Z-axis rotation (rz) error ","√x (sx) error ","Pauli-X error ","ECR error ","Gate time (ns)","Operational"
"35","207.05716406610907","117.749271949913","4.907598829237986","-0.308301773576246","0.013916015625","0.01416015625","0.013671875","1300","0.0001963357194969079","0.0","0.0001963357194969079","0.0001963357194969079","35_47:0.007487199709236281","35_47:660","true"
"36","403.81545633692156","350.06436537618345","4.812307920450673","-0.31175120998201256","0.011962890625","0.01318359375","0.0107421875","1300","0.00010611419626558738","0.0","0.00010611419626558738","0.00010611419626558738","36_51:0.004585917854050159","36_51:660","true"
"37","232.8098929021101","105.00212057777036","4.837885456637232","-0.30886995110205334","0.0126953125","0.0068359375","0.0185546875","1300","0.00020629659922254397","0.0","0.00020629659922254397","0.00020629659922254397","37_38:0.006872562305999141","37_38:660","true"
"38","327.28394453420907","149.7582627323545","4.776672899879266","-0.31016511917022377","0.0126953125","0.0087890625","0.0166015625","1300","0.00013543484248915153","0.0","0.00013543484248915153","0.00013543484248915153","","","true"
"39","216.63227337856597","151.2573337387027","4.91733179561192","-0.30824769981735706","0.04443359375","0.0068359375","0.08203125","1300","0.00026690590419749477","0.0","0.00026690590419749477","0.00026690590419749477","39_38:0.0058400986218613005","39_38:660","true"
"40","197.2720047408692","30.64505338823574","4.868227386230467","-0.30859152479413265","0.011474609375","0.009765625","0.01318359375","1300","0.00021000052221080575","0.0","0.00021000052221080575","0.00021000052221080575","40_39:0.008867101212079564;40_41:0.005300429665402506","40_39:660;40_41:660","true"
"41","149.1383666590295","272.8210796027039","4.935538310075127","-0.30862641143413133","0.012939453125","0.01416015625","0.01171875","1300","0.0001684157701241858","0.0","0.0001684157701241858","0.0001684157701241858","41_53:0.004597657901280694","41_53:660","true"
"42","221.02783685210716","165.14143216891594","5.063938850348131","-0.3066601274184393","0.017822265625","0.0087890625","0.02685546875","1300","0.00014047356860146128","0.0","0.00014047356860146128","0.00014047356860146128","42_41:0.005246659172056856;42_43:0.0057433354432236405","42_41:660;42_43:660","true"
"43","352.68016658594246","239.60284689822717","4.8295647931619605","-0.3101290706249939","0.013427734375","0.01513671875","0.01171875","1300","0.0002370044583747925","0.0","0.0002370044583747925","0.0002370044583747925","43_44:0.011923720294686746","43_44:660","true"
"44","250.67099060010165","20.142651899697434","4.949165525385537","-0.3085061819189273","0.018798828125","0.017578125","0.02001953125","1300","0.00036469823539767536","0.0","0.00036469823539767536","0.00036469823539767536","44_45:0.009544468580517051","44_45:660","true"
"45","102.98731307735318","22.185769520600008","4.999547440529785","-0.35905492913025383","0.077880859375","0.10693359375","0.048828125","1300","0.0003276728714175251","0.0","0.0003276728714175251","0.0003276728714175251","","","true"
"46","285.12665751154134","218.8504114287894","4.853138554287485","-0.3093752065131216","0.012939453125","0.015625","0.01025390625","1300","0.00014362425503150827","0.0","0.00014362425503150827","0.00014362425503150827","46_45:0.01523900771674308;46_47:0.004500584912931205","46_45:660;46_47:660","true"
"47","114.28133493578243","145.94224026891416","4.769542079663094","-0.3109329882546267","0.009033203125","0.0126953125","0.00537109375","1300","0.0002311935074289674","0.0","0.0002311935074289674","0.0002311935074289674","","","true"
"48","116.08219747351384","53.69767230369579","4.844171664533573","-0.3101551740988557","0.016357421875","0.0166015625","0.01611328125","1300","0.00031709136660734537","0.0","0.00031709136660734537","0.00031709136660734537","48_47:0.00697192959501175;48_49:0.011407326953644104","48_47:660;48_49:660","true"
"49","145.65271104475244","49.17653700115889","4.6973341056844005","-0.312183453636997","0.008544921875","0.0068359375","0.01025390625","1300","0.0002802511925363549","0.0","0.0002802511925363549","0.0002802511925363549","","","true"
"50","366.27478028734936","41.433838679609416","4.784034814075084","-0.31049210238863767","0.02294921875","0.01318359375","0.03271484375","1300","0.0005087164121108713","0.0","0.0005087164121108713","0.0005087164121108713","50_49:0.014436585267923963;50_51:0.01110872568613891","50_49:660;50_51:660","true"
"51","234.0628968844905","237.56185359079117","4.931196476718605","-0.3079514036835037","0.03173828125","0.01904296875","0.04443359375","1300","0.00019884703398583006","0.0","0.00019884703398583006","0.00019884703398583006","","","true"
"52","219.01752132939637","179.02999117348273","4.915261993149289","-0.30801090653647334","0.01123046875","0.0068359375","0.015625","1300","0.0002157388983667883","0.0","0.0002157388983667883","0.0002157388983667883","52_37:0.0064512776458496845;52_56:0.005670657379853561","52_37:660;52_56:660","true"
"53","269.1581353235066","256.2558602594432","4.996658067523237","-0.30683792833129964","0.0107421875","0.0029296875","0.0185546875","1300","0.0001929967459813871","0.0","0.0001929967459813871","0.0001929967459813871","53_60:0.0062389940910044794","53_60:660","true"
"54","225.6244784607402","159.11054597069685","4.969567992405196","-0.3069935236147513","0.015625","0.0166015625","0.0146484375","1300","0.0003985310592365331","0.0","0.0003985310592365331","0.0003985310592365331","54_45:0.018814603171817712;54_64:0.008757727144237504","54_45:660;54_64:660","true"
"55","273.01502740635027","100.05451047424908","4.837193418685526","-0.31038048092010345","0.01611328125","0.01220703125","0.02001953125","1300","0.00037173171601349495","0.0","0.00037173171601349495","0.00037173171601349495","55_49:0.01002567811635835;55_68:0.008428126563480465","55_49:660;55_68:660","true"
"56","214.66205566120746","140.8503129051079","4.81452851525265","-0.30974571553277236","0.01708984375","0.0146484375","0.01953125","1300","0.00018395101555028777","0.0","0.00018395101555028777","0.00018395101555028777","56_57:0.005660537462318704","56_57:660","true"
"57","212.0931635593679","144.6032226882652","4.927643074489296","-0.30778611849622645","0.01220703125","0.0078125","0.0166015625","1300","0.0001387667607220705","0.0","0.0001387667607220705","0.0001387667607220705","57_58:0.005376891096961323","57_58:660","true"
"58","262.1345089557311","176.3897896658177","4.886980407881435","-0.30930018015034827","0.01171875","0.009765625","0.013671875","1300","0.0001276424943863176","0.0","0.0001276424943863176","0.0001276424943863176","58_59:0.005040683971881232;58_71:0.0029679690054901786","58_59:660;58_71:660","true"
"59","250.65417831141386","40.28058174631346","4.971233636948065","-0.30762691104199297","0.0263671875","0.017578125","0.03515625","1300","0.00025567003871393196","0.0","0.00025567003871393196","0.00025567003871393196","59_60:0.005694939158066459","59_60:660","true"
"60","277.43335730947274","137.2640202044985","4.766261081604368","-0.31054248475500074","0.021728515625","0.02490234375","0.0185546875","1300","0.000368964765384887","0.0","0.000368964765384887","0.000368964765384887","60_61:0.018028932246186846","60_61:660","true"
"61","274.16730744563193","163.06842274911924","4.793800333534604","-0.29056402780855567","0.010986328125","0.0126953125","0.00927734375","1300","0.00038423600344974227","0.0","0.00038423600344974227","0.00038423600344974227","","","true"
"62","244.25665866111305","222.4805273588478","4.93521771857628","-0.3079921198487331","0.01513671875","0.01123046875","0.01904296875","1300","0.00019969071405046037","0.0","0.00019969071405046037","0.00019969071405046037","62_61:0.006626239788612598;62_63:0.008221183748978289;62_72:0.008128075532676304","62_61:660;62_63:660;62_72:660","true"
"63","218.1002707897635","215.23599767301914","5.041623769244814","-0.30694631371315323","0.013916015625","0.015625","0.01220703125","1300","0.00022616028500213072","0.0","0.00022616028500213072","0.00022616028500213072","63_64:0.007193283597767941","63_64:660","true"
"64","228.89628372651595","172.5018390673135","4.821564733829108","-0.30967161679000116","0.009521484375","0.01025390625","0.0087890625","1300","0.0002115533030199638","0.0","0.0002115533030199638","0.0002115533030199638","","","true"
"65","240.42088534406884","91.60037680426709","4.957164656335668","-0.3075262411046977","0.012451171875","0.0107421875","0.01416015625","1300","0.00031248873827117963","0.0","0.00031248873827117963","0.00031248873827117963","65_64:0.008947197227513692;65_66:0.007477285063084926","65_64:660;65_66:660","true"
"66","330.5162892623375","155.87211106887727","4.885005760899973","-0.3091067496263565","0.012939453125","0.013671875","0.01220703125","1300","0.00015971608931481668","0.0","0.00015971608931481668","0.00015971608931481668","","","true"
"67","272.47286817500805","92.23708357190436","5.113939759295747","-0.3058889857295697","0.04296875","0.03564453125","0.05029296875","1300","0.0003346792403605711","0.0","0.0003346792403605711","0.0003346792403605711","67_66:0.007194844394333433;67_68:0.011959639574954495","67_66:660;67_68:660","true"
"68","183.57618119247172","35.601278366004685","4.743727172544061","-0.31111458963233274","0.233642578125","0.44873046875","0.0185546875","1300","0.00024092444161487634","0.0","0.00024092444161487634","0.00024092444161487634","","","true"
"69","190.83572607872856","134.89450534211306","5.117671238158148","-0.3044028997353383","0.0126953125","0.01123046875","0.01416015625","1300","0.0006560499361415432","0.0","0.0006560499361415432","0.0006560499361415432","69_68:0.00800496054510963;69_70:0.008371524826780496","69_68:660;69_70:660","true"
"70","227.77890493156306","83.48299977623986","4.898852531810109","-0.3082399407301921","0.07763671875","0.0693359375","0.0859375","1300","0.00014949626370696525","0.0","0.00014949626370696525","0.00014949626370696525","","","true"
"71","309.9143872211813","279.16691564245923","4.788279987649143","-0.3094663460422399","0.0087890625","0.009765625","0.0078125","1300","0.00014212709217384433","0.0","0.00014212709217384433","0.00014212709217384433","","","true"
"72","246.79076291468198","136.33301019845305","5.059188958750461","-0.2985458699744989","0.02099609375","0.0087890625","0.033203125","1300","0.0001986037153263561","0.0","0.0001986037153263561","0.0001986037153263561","","","true"
"73","208.0408874194698","224.57390521338576","4.979585046143367","-0.307607369486609","0.029296875","0.013671875","0.044921875","1300","0.00014695209038591406","0.0","0.00014695209038591406","0.00014695209038591406","73_66:0.004899789731973581","73_66:660","true"
"74","240.13576421611825","96.5535497918574","5.031398182303804","-0.3067427013413316","0.1806640625","0.22265625","0.138671875","1300","0.00034087888370680876","0.0","0.00034087888370680876","0.00034087888370680876","74_70:0.006170507520301072;74_89:0.013417524050258034","74_70:660;74_89:660","true"
"75","274.9735921044405","18.094422972303512","5.006052675359355","-0.30673349842246334","0.012451171875","0.00927734375","0.015625","1300","0.00022506439941580444","0.0","0.00022506439941580444","0.00022506439941580444","75_90:0.007667940265104922","75_90:660","true"
"76","226.55218168576764","54.726870215187475","4.8374132026461565","-0.30948286299394656","0.010986328125","0.00732421875","0.0146484375","1300","0.00012947611866482835","0.0","0.00012947611866482835","0.00012947611866482835","76_75:0.005988320145755788","76_75:660","true"
"77","214.5904623957804","108.12130175763676","5.041932799303204","-0.30723078653018854","0.0244140625","0.01513671875","0.03369140625","1300","0.0005731543773214299","0.0","0.0005731543773214299","0.0005731543773214299","77_71:0.009871830818838079;77_76:0.012052785054323223;77_78:0.010037963419632145","77_71:660;77_76:660;77_78:780","true"
"78","205.11494217133","200.4635675524065","4.643394458227623","-0.31230747337772335","0.011962890625","0.01416015625","0.009765625","1300","0.00017989854842937863","0.0","0.00017989854842937863","0.00017989854842937863","","","true"
"79","206.19507205105506","105.76815599511883","4.863175687041055","-0.3092713261857367","0.0146484375","0.01171875","0.017578125","1300","0.00018625915407053994","0.0","0.00018625915407053994","0.00018625915407053994","79_78:0.005004369278304555;79_80:0.005526856086028098","79_78:660;79_80:660","true"
"80","246.54669326153802","293.6803506605896","5.031448048826871","-0.3072198090686745","0.021728515625","0.01318359375","0.0302734375","1300","0.00013426381006198082","0.0","0.00013426381006198082","0.00013426381006198082","80_81:0.0069439708046233894","80_81:660","true"
"81","195.11625193723043","120.32344086805","4.930431886203816","-0.30841914125984865","0.054443359375","0.04736328125","0.0615234375","1300","0.0001236231822814006","0.0","0.0001236231822814006","0.0001236231822814006","81_72:0.006381823429569944;81_82:0.00823500852034642","81_72:660;81_82:660","true"
"82","103.97427479599763","124.67124041658995","4.893622313666376","-0.30897996872816896","0.020263671875","0.02001953125","0.0205078125","1300","0.0003016431770799021","0.0","0.0003016431770799021","0.0003016431770799021","82_83:0.00814301494990094","82_83:660","true"
"83","131.05060620975422","44.10864895613555","4.79068862088428","-0.31061744032224003","0.01171875","0.00927734375","0.01416015625","1300","0.00022134011761234192","0.0","0.00022134011761234192","0.00022134011761234192","83_92:0.007894415633273144","83_92:660","true"
"84","242.607089338009","143.49193032960832","4.6796695465739475","-0.31137294267603616","0.021240234375","0.01513671875","0.02734375","1300","0.0001812508036034291","0.0","0.0001812508036034291","0.0001812508036034291","84_83:0.006415765846134458","84_83:660","true"
"85","229.86162258912395","194.9722178429183","5.104786923071481","-0.3061413803895981","0.012451171875","0.005859375","0.01904296875","1300","0.00016528043919068422","0.0","0.00016528043919068422","0.00016528043919068422","85_73:0.004941782694897479;85_84:0.07579990129382225;85_86:0.0070066196609219755","85_73:660;85_84:660;85_86:660","true"
"86","217.43048247752662","106.39432220111641","4.898805714700399","-0.3083187869423004","0.0361328125","0.03564453125","0.03662109375","1300","0.00019367733657574233","0.0","0.00019367733657574233","0.00019367733657574233","86_87:0.009721178509619732","86_87:660","true"
"87","85.11272751613797","95.15949815548444","4.992106035739692","-0.307423102897223","0.01904296875","0.0244140625","0.013671875","1300","0.0006201895734245848","0.0","0.0006201895734245848","0.0006201895734245848","87_88:0.013984029836688672","87_88:660","true"
"88","133.40183787830688","20.872645331413167","5.099351100460327","-0.3058997453558384","0.04296875","0.03466796875","0.05126953125","1300","0.0005868616057479095","0.0","0.0005868616057479095","0.0005868616057479095","88_89:0.017734147574937575","88_89:660","true"
"89","183.13139224311473","14.58239596517","4.956469676534382","-0.3077261951848229","0.0498046875","0.01611328125","0.08349609375","1300","0.0003985289199995151","0.0","0.0003985289199995151","0.0003985289199995151","","","true"
"90","67.75080913258635","36.71023661750467","4.905600643282492","-0.307867793738734","0.0087890625","0.0087890625","0.0087890625","1300","0.0003335692607755223","0.0","0.0003335692607755223","0.0003335692607755223","","","true"
"91","265.73741651231296","247.72567753470034","4.914601862065652","-0.30850221183732857","0.026611328125","0.0263671875","0.02685546875","1300","0.0005890362437993196","0.0","0.0005890362437993196","0.0005890362437993196","91_79:0.008084929980673117","91_79:660","true"
"92","124.54873577175142","108.381769351248","4.912100982449592","-0.308588011384664","0.00830078125","0.009765625","0.0068359375","1300","0.00020329394438867805","0.0","0.00020329394438867805","0.00020329394438867805","92_102:0.008437542930343045","92_102:660","true"
"93","108.37667240510896","37.68442784569184","4.964099574991309","-0.3073815906362206","0.10986328125","0.04296875","0.1767578125","1300","0.0007165263024797487","0.0","0.0007165263024797487","0.0007165263024797487","93_87:0.024732425081071874;93_106:0.02299268842202068","93_87:740;93_106:660","true"
"94","179.10454831996282","118.10471622445202","4.975881977888122","-0.3076458715160733","0.010986328125","0.013671875","0.00830078125","1300","0.00027148141892616016","0.0","0.00027148141892616016","0.00027148141892616016","94_90:0.009927485056219543;94_95:0.005064691894218265","94_90:660;94_95:660","true"
"95","276.95761687622314","151.73623352003278","4.838907420130905","-0.3098764431196092","0.011474609375","0.0146484375","0.00830078125","1300","0.00015300719945393965","0.0","0.00015300719945393965","0.00015300719945393965","95_96:0.006469719135160867","95_96:660","true"
"96","181.36069207500492","43.75104655551659","4.747930346696011","-0.3109191907797597","0.03955078125","0.04248046875","0.03662109375","1300","0.00036768766429738067","0.0","0.00036768766429738067","0.00036768766429738067","","","true"
"97","280.7520755731165","94.6886203528638","4.816158302567394","-0.3095561501235201","0.006103515625","0.005859375","0.00634765625","1300","0.00017815819045697637","0.0","0.00017815819045697637","0.00017815819045697637","97_96:0.00645450335779485;97_98:0.009507616873950131","97_96:660;97_98:660","true"
"98","227.58353777723934","102.85857999844083","4.942939791493365","-0.308363471215884","0.016845703125","0.0166015625","0.01708984375","1300","0.00043333020203034547","0.0","0.00043333020203034547","0.00043333020203034547","98_91:0.014799210264310025","98_91:660","true"
"99","190.82564373388638","184.60271793279333","5.060109818430105","-0.30553728570536653","0.014404296875","0.0078125","0.02099609375","1300","0.00021533795781391834","0.0","0.00021533795781391834","0.00021533795781391834","99_98:0.008123172137452173","99_98:660","true"
"100","147.98883031704833","140.6414602796181","4.905360371885429","-0.3084392241160231","0.0126953125","0.01220703125","0.01318359375","1300","0.00024872571937393855","0.0","0.00024872571937393855","0.00024872571937393855","100_99:0.019602368836194706;100_110:0.01305584328906062","100_99:660;100_110:660","true"
"101","79.84901666153154","137.96290744665134","5.065363023423356","-0.3063331480679172","0.15185546875","0.2705078125","0.033203125","1300","0.006281133560822506","0.0","0.006281133560822506","0.006281133560822506","101_100:0.03484454058174985;101_102:0.03214414543864624","101_100:660;101_102:660","true"
"102","57.55329942204007","216.92658755656885","4.809694505630586","-0.30996470519230634","0.036865234375","0.0380859375","0.03564453125","1300","0.000250074051252728","0.0","0.000250074051252728","0.000250074051252728","102_103:0.005712275226786301","102_103:660","true"
"103","291.8323582516782","97.16155074594339","4.933453601201891","-0.30764620230723944","0.00732421875","0.00537109375","0.00927734375","1300","0.00016663601534092328","0.0","0.00016663601534092328","0.00016663601534092328","","","true"
"104","88.13078427912349","88.31089226621268","4.765569711414188","-0.31046094866074025","0.010986328125","0.01611328125","0.005859375","1300","0.00018372729306541087","0.0","0.00018372729306541087","0.00018372729306541087","104_103:0.006272096468521116","104_103:660","true"
"105","206.11766401319238","85.1962129614188","4.982172697678677","-0.30759736332542964","0.008544921875","0.0068359375","0.01025390625","1300","0.00028562323709091877","0.0","0.00028562323709091877","0.00028562323709091877","105_104:0.008624718512032503;105_106:0.013794046207248667","105_104:660;105_106:660","true"
"106","110.21076854226867","18.197678355126307","4.878152894976462","-0.309312950580174","0.054931640625","0.037109375","0.07275390625","1300","0.0005739166004802848","0.0","0.0005739166004802848","0.0005739166004802848","","","true"
"107","199.93127038678153","35.17133301352558","4.916010269214224","-0.3080022405881546","0.021240234375","0.01708984375","0.025390625","1300","0.00032726596024375585","0.0","0.00032726596024375585","0.00032726596024375585","107_106:0.013947256499921512","107_106:660","true"
"108","161.60726544058144","24.83252290445811","5.056186269027159","-0.3060067460745893","0.014892578125","0.013671875","0.01611328125","1300","0.0003193758420540356","0.0","0.0003193758420540356","0.0003193758420540356","108_107:0.013382279394357377;108_112:0.013866043761332991","108_107:660;108_112:660","true"
"109","194.18336076419718","181.1509002289624","4.984971049104145","-0.3071158019842663","0.055419921875","0.03759765625","0.0732421875","1300","0.0006110582987683314","0.0","0.0006110582987683314","0.0006110582987683314","109_96:0.013620415764325766","109_96:660","true"
"110","100.58533450341656","154.40140793765477","4.830166732356155","-0.3090472310608016","0.013916015625","0.0126953125","0.01513671875","1300","0.0003286541557137552","0.0","0.0003286541557137552","0.0003286541557137552","110_118:0.009566146376146223","110_118:660","true"
"111","180.22057576316388","203.64322673555768","4.853180865149862","-0.30961255187582126","0.01416015625","0.02001953125","0.00830078125","1300","0.0005972102505076619","0.0","0.0005972102505076619","0.0005972102505076619","111_104:0.008704347498362908","111_104:660","true"
"112","275.9513960077865","27.64607924158245","5.002421554855159","-0.3061965297474003","0.035888671875","0.0068359375","0.06494140625","1300","0.00028595137533329976","0.0","0.00028595137533329976","0.00028595137533329976","112_126:0.013748658728851115","112_126:660","true"
"113","105.3489712265611","138.46451938697658","5.031996097037248","-0.30676917589658537","0.007568359375","0.0078125","0.00732421875","1300","0.00027406873699963247","0.0","0.00027406873699963247","0.00027406873699963247","113_114:0.0077461271870989945","113_114:660","true"
