"Qubit","T1 (us)","T2 (us)","Frequency (GHz)","Anharmonicity (GHz)","Readout assignment error ","Prob meas0 prep1 ","Prob meas1 prep0 ","Readout length (ns)","ID error ","Z-axis rotation (rz) error ","√x (sx) error ","Pauli-X error ","ECR error ","Gate time (ns)","Operational"
"0","404.0772095780064","124.6038225840512","4.635650381341646","-0.3132760394092362","0.00537109375","0.0048828125","0.005859375","1216","0.0001961839880885258","0.0","0.0001961839880885258","0.0001961839880885258","","","true"
"1","376.1431062782192","363.50985237756754","4.7362862716362395","-0.3129180725120383","0.044677734375","0.0341796875","0.05517578125","1216","0.00013256262324530757","0.0","0.00013256262324530757","0.00013256262324530757","1_0:0.005851904505383088;1_2:0.00493850961973713","1_0:533;1_2:533","true"
"2","267.89520380096485","155.8715518987428","4.8191728715096005","-0.3112951524093254","0.019775390625","0.0166015625","0.02294921875","1216","0.0002045013919286842","0.0","0.0002045013919286842","0.0002045013919286842","","","true"
"3","418.9622174556348","378.7068288031141","4.747173296464777","-0.3111534699659636","0.017333984375","0.01416015625","0.0205078125","1216","0.00019241587558279922","0.0","0.00019241587558279922","0.00019241587558279922","3_2:0.007768257320773131","3_2:533","true"
"4","407.0554983741104","192.44484206910215","4.787869627236048","-0.31094540176555985","0.021484375","0.00634765625","0.03662109375","1216","0.00010118728013048546","0.0","0.00010118728013048546","0.00010118728013048546","4_3:0.005970949037420514;4_15:0.0035417003176987927","4_3:533;4_15:533","true"
"5","172.75909991425792","313.39481316694383","4.85083079884276","-0.31056606217183785","0.065673828125","0.10986328125","0.021484375","1216","1.0","0.0","1.0","1.0","5_4:0.008401971217081527","5_4:533","true"
"6","237.40349651795418","153.7526081217499","4.8995185847553655","-0.3090557835234433","0.067138671875","0.0283203125","0.10595703125","1216","0.0002982541843456441","0.0","0.0002982541843456441","0.0002982541843456441","6_5:0.008801584968515797","6_5:533","true"
"7","233.59343977940324","91.46627574109674","4.755949295880082","-0.31100390518358323","0.04296875","0.017578125","0.068359375","1216","0.00011933983726344055","0.0","0.00011933983726344055","0.00011933983726344055","7_6:0.011577787345884882;7_8:0.009437350196043581","7_6:533;7_8:533","true"
"8","394.1651058571488","17.282471331162924","4.8125782250225155","-0.31334511346081884","0.072509765625","0.07275390625","0.072265625","1216","1.0","0.0","1.0","1.0","8_9:0.015865189578256833","8_9:533","true"
"9","291.84655218305363","66.25849571520544","4.637582122217383","-0.29264088813258476","0.09521484375","0.091796875","0.0986328125","1216","0.003574407966064616","0.0","0.003574407966064616","0.003574407966064616","","","true"
"10","255.9732685216552","206.2758410979433","4.804402405360815","-0.31122742580861","0.009033203125","0.01025390625","0.0078125","1216","0.00019575696091136515","0.0","0.00019575696091136515","0.00019575696091136515","10_9:0.018242968692090522;10_11:0.0052262509379905064","10_9:533;10_11:533","true"
