"Qubit","T1 (us)","T2 (us)","Frequency (GHz)","Anharmonicity (GHz)","Readout assignment error ","Prob meas0 prep1 ","Prob meas1 prep0 ","Readout length (ns)","ID error ","Z-axis rotation (rz) error ","√x (sx) error ","Pauli-X error ","ECR error ","Gate time (ns)","Operational"
"0","237.32235700212146","113.35226762098051","4.635650381341646","-0.3132760394092362","0.010498046875","0.0048828125","0.01611328125","1216","0.0001961839880885258","0.0","0.0001961839880885258","0.0001961839880885258","","","true"
"1","415.3023197100857","79.16857610295467","4.7362862716362395","-0.3129180725120383","0.03955078125","0.046875","0.0322265625","1216","0.00013256262324530757","0.0","0.00013256262324530757","0.00013256262324530757","1_0:0.005851904505383088;1_2:0.00493850961973713","1_0:533;1_2:533","true"
"2","266.4302698758716","223.72758640591238","4.8191728715096005","-0.3112951524093254","0.02197265625","0.01806640625","0.02587890625","1216","0.0002045013919286842","0.0","0.0002045013919286842","0.0002045013919286842","","","true"
"3","354.61734187100666","314.98150746867185","4.747173296464777","-0.3111534699659636","0.01416015625","0.01171875","0.0166015625","1216","0.00019241587558279922","0.0","0.00019241587558279922","0.00019241587558279922","3_2:0.007768257320773131","3_2:533","true"
"4","376.3072798976737","417.91326136964966","4.787869627236048","-0.31094540176555985","0.048828125","0.00537109375","0.09228515625","1216","0.00010118728013048546","0.0","0.00010118728013048546","0.00010118728013048546","4_3:0.005970949037420514;4_15:0.0035417003176987927","4_3:533;4_15:533","true"
"5","172.75909991425792","313.39481316694383","4.85083079884276","-0.31056606217183785","0.05810546875","0.0791015625","0.037109375","1216","1.0","0.0","1.0","1.0","5_4:0.008401971217081527","5_4:533","true"
"6","237.40349651795418","144.79300009857297","4.899522722503375","-0.3090557835234433","0.064697265625","0.0361328125","0.09326171875","1216","0.0002982541843456441","0.0","0.0002982541843456441","0.0002982541843456441","6_5:0.008801584968515797","6_5:533","true"
"7","233.59343977940324","82.6349343173739","4.755949295880082","-0.31100390518358323","0.042236328125","0.021484375","0.06298828125","1216","0.00011933983726344055","0.0","0.00011933983726344055","0.00011933983726344055","7_6:0.011577787345884882;7_8:0.009437350196043581","7_6:533;7_8:533","true"
"8","394.1651058571488","17.282471331162924","4.8125782250225155","-0.31334511346081884","0.0703125","0.05078125","0.08984375","1216","1.0","0.0","1.0","1.0","8_9:0.015865189578256833","8_9:533","true"
"9","291.84655218305363","66.25849571520544","4.637582122217383","-0.29264088813258476","0.041015625","0.0380859375","0.0439453125","1216","0.003574407966064616","0.0","0.003574407966064616","0.003574407966064616","","","true"
"10","272.2122534058749","170.60372078167893","4.804402405360815","-0.31122742580861","0.0078125","0.01318359375","0.00244140625","1216","0.00019575696091136515","0.0","0.00019575696091136515","0.00019575696091136515","10_9:0.018242968692090522;10_11:0.0052262509379905064","10_9:533;10_11:533","true"
"11","398.27922808712333","73.72745873498921","4.743310111721897","-0.31179417408967897","0.01220703125","0.009765625","0.0146484375","1216","0.00017356237532461968","0.0","0.00017356237532461968","0.00017356237532461968","11_12:0.006623200608416979","11_12:533","true"
"12","348.096171371937","418.4570620593584","4.625980255953889","-0.31372359565205904","0.06494140625","0.06494140625","0.06494140625","1216","0.00020405720501120102","0.0","0.00020405720501120102","0.00020405720501120102","12_13:0.00900866751928614","12_13:533","true"
"13","220.39845233893595","81.54989373834786","4.556969354102806","-0.31377871528415735","0.039794921875","0.0185546875","0.06103515625","1216","0.0003441290618945735","0.0","0.0003441290618945735","0.0003441290618945735","","","true"
"14","262.62408162006733","76.64333213131586","4.510068256218377","-0.3157712274724498","0.03271484375","0.02783203125","0.03759765625","1216","0.00022147369207902134","0.0","0.00022147369207902134","0.00022147369207902134","14_0:0.010135776076222847;14_18:0.009653946066326469","14_0:533;14_18:533","true"
"15","473.318692112023","351.56245404184216","4.599061336048995","-0.32044986829453664","0.08935546875","0.07275390625","0.10595703125","1216","0.0001525372385541963","0.0","0.0001525372385541963","0.0001525372385541963","","","true"
"16","128.28316122222157","43.5044508809713","4.937427812645827","-0.3088315131283205","0.041015625","0.0390625","0.04296875","1216","0.0007872521657116139","0.0","0.0007872521657116139","0.0007872521657116139","16_8:0.010817067119302637","16_8:533","true"
"17","403.1827554529134","18.737652324842994","4.752768688580033","-0.31153154230934604","0.016845703125","0.01416015625","0.01953125","1216","0.00010893376613447232","0.0","0.00010893376613447232","0.00010893376613447232","17_12:0.00563954585704024;17_30:0.004148686921278566","17_12:590;17_30:590","true"
"18","65.29011553729471","18.611134482413625","4.659325362638484","-0.2892599847835004","0.044921875","0.03369140625","0.05615234375","1216","0.00032155227822343183","0.0","0.00032155227822343183","0.00032155227822343183","18_19:0.01370515721579696","18_19:533","true"
"19","197.3746536668463","92.46492822817758","4.820728737284144","-0.31198328628677313","0.03076171875","0.017578125","0.0439453125","1216","0.00020234838427607028","0.0","0.00020234838427607028","0.00020234838427607028","19_20:0.005015945255765375","19_20:533","true"
"20","365.969197103671","89.76964919466069","4.738289070194629","-0.3119696404967832","0.03271484375","0.03076171875","0.03466796875","1216","0.00016101323524655097","0.0","0.00016101323524655097","0.00016101323524655097","20_33:0.00841466819721215","20_33:533","true"
"21","254.2037266794647","25.587570255434063","4.773893149474502","-0.3114254225761893","0.025634765625","0.01318359375","0.0380859375","1216","0.0002178474413296044","0.0","0.0002178474413296044","0.0002178474413296044","21_20:0.008824283272613087;21_22:0.010913840183708667","21_20:533;21_22:803","true"
"22","336.8809862078164","294.51348691343065","4.668453122746489","-0.31331663183442576","0.03271484375","0.025390625","0.0400390625","1216","0.00026830266049581103","0.0","0.00026830266049581103","0.00026830266049581103","22_15:0.006645428130361453","22_15:590","true"
"23","287.2105944202794","90.30279258072729","4.758098971420426","-0.31173856129806604","0.019287109375","0.01220703125","0.0263671875","1216","0.00029550942010924276","0.0","0.00029550942010924276","0.00029550942010924276","23_22:0.006707052261931856;23_24:0.01073657184842669","23_22:533;23_24:533","true"
"24","374.5680417154265","49.396163848229854","4.611456537485885","-0.31354982608399573","0.028076171875","0.02685546875","0.029296875","1216","0.00021914727814955644","0.0","0.00021914727814955644","0.00021914727814955644","","","true"
"25","233.20589126167556","334.81045481231735","4.73162634009656","-0.3122550841543125","0.02001953125","0.01953125","0.0205078125","1216","0.00016147749469655798","0.0","0.00016147749469655798","0.00016147749469655798","25_24:0.004755575476943108","25_24:533","true"
"26","256.09940527839433","159.740369493545","4.777320062632376","-0.31228117808626144","0.003662109375","0.00439453125","0.0029296875","1216","0.0001637424690990022","0.0","0.0001637424690990022","0.0001637424690990022","26_16:0.014868377485907303;26_25:0.004023995535939184;26_27:0.004934607631443155","26_16:533;26_25:533;26_27:533","true"
"27","309.79138459087136","138.853096216096","4.680339449075787","-0.31282791406798793","0.009521484375","0.009765625","0.00927734375","1216","0.0001931299371117026","0.0","0.0001931299371117026","0.0001931299371117026","","","true"
"28","222.17743196100196","63.10935987052181","4.742991932602984","-0.27186381179166696","0.033935546875","0.029296875","0.03857421875","1216","0.001466788781062374","0.0","0.001466788781062374","0.001466788781062374","28_27:0.009808762446203545","28_27:533","true"
"29","383.90737237395666","200.57006573236535","4.791720693185101","-0.32426284330226407","0.009765625","0.0087890625","0.0107421875","1216","0.00012552061577120047","0.0","0.00012552061577120047","0.00012552061577120047","29_28:0.013915071451487904;29_30:0.0037797549780722584","29_28:533;29_30:533","true"
"30","328.3735174164494","306.7448141362538","4.692918935091","-0.3126801438234927","0.009765625","0.0068359375","0.0126953125","1216","0.00015829349945812435","0.0","0.00015829349945812435","0.00015829349945812435","","","true"
"31","269.15401846307276","40.99244070556812","5.057533906712547","-0.3070059221402992","0.01416015625","0.01806640625","0.01025390625","1216","0.00016367272953423105","0.0","0.00016367272953423105","0.00016367272953423105","31_30:0.011692718823013037;31_32:0.003572255129342783","31_30:533;31_32:533","true"
"32","317.4239617136432","339.7553237038009","4.929966906138796","-0.30828223495463736","0.02392578125","0.025390625","0.0224609375","1216","0.00011984893157155657","0.0","0.00011984893157155657","0.00011984893157155657","32_36:0.0037638390555591594","32_36:533","true"
"33","304.48884401829133","363.38941733156537","4.677510467822936","-0.3137282279838826","0.008056640625","0.00634765625","0.009765625","1216","0.0001383918149253437","0.0","0.0001383918149253437","0.0001383918149253437","33_39:0.005437275610249703","33_39:533","true"
"34","138.246876538237","88.72150529401745","4.710469557690502","-0.28769666514137593","0.124267578125","0.16015625","0.08837890625","1216","0.000369618312830596","0.0","0.000369618312830596","0.000369618312830596","34_24:0.007556607832940598","34_24:533","true"
"35","197.032926907632","60.33341573586576","4.914503306018268","-0.30919638014483275","0.0126953125","0.01171875","0.013671875","1216","0.0002634216865833845","0.0","0.0002634216865833845","0.0002634216865833845","35_28:0.011609619270776417;35_47:0.006600831825392284","35_28:533;35_47:533","true"
"36","336.49638179046315","99.17613872730962","4.854002164573247","-0.31028310857915326","0.0048828125","0.00634765625","0.00341796875","1216","0.00010333134308857359","0.0","0.00010333134308857359","0.00010333134308857359","36_51:0.003928961626087635","36_51:533","true"
"37","482.93269936237226","36.49182631421757","4.593838271217247","-0.315389846608389","0.03857421875","0.02490234375","0.05224609375","1216","0.00029920129087756837","0.0","0.00029920129087756837","0.00029920129087756837","37_38:0.01219548518457092","37_38:533","true"
"38","476.38050950811066","130.9218219020895","4.485821325477604","-0.31593779214327095","0.033447265625","0.0283203125","0.03857421875","1216","0.0003933027977731949","0.0","0.0003933027977731949","0.0003933027977731949","38_39:0.006856967905528921","38_39:533","true"
"39","478.15659664296095","135.9203085708538","4.574221613420263","-0.3140308325815774","0.045166015625","0.02783203125","0.0625","1216","0.00011691236168488974","0.0","0.00011691236168488974","0.00011691236168488974","","","true"
"40","187.42373848700439","211.9490411971305","4.705515963671317","-0.31264268217270236","0.024658203125","0.025390625","0.02392578125","1216","0.0001327508677647936","0.0","0.0001327508677647936","0.0001327508677647936","40_39:0.0032778200731825025","40_39:590","true"
"41","288.53246868881865","317.51671952716623","4.814573046626429","-0.3126369186509598","0.009033203125","0.01318359375","0.0048828125","1216","0.0012273523821365647","0.0","0.0012273523821365647","0.0012273523821365647","41_40:0.013636566435015374;41_53:0.00668080234674856","41_40:533;41_53:533","true"
"42","299.4677504040843","400.9883161101715","4.65465534838866","-0.3142873185900896","0.0546875","0.06640625","0.04296875","1216","0.0007746868522829413","0.0","0.0007746868522829413","0.0007746868522829413","42_41:0.010356130436297073","42_41:533","true"
"43","403.31369625004385","64.28388617435733","4.755141266206126","-0.31327741535760273","0.01611328125","0.0087890625","0.0234375","1216","0.00033845684603142135","0.0","0.00033845684603142135","0.00033845684603142135","43_34:0.00869329796799373;43_42:0.012382169317434022;43_44:0.007553692850713278","43_34:533;43_42:533;43_44:533","true"
"44","321.29558272412413","322.8216978412943","4.868098117530021","-0.3104963912007421","0.005615234375","0.00634765625","0.0048828125","1216","0.00019502413171797523","0.0","0.00019502413171797523","0.00019502413171797523","","","true"
"45","296.6110230183564","316.4087713132169","4.762812412939873","-0.3110511707571012","0.0078125","0.01025390625","0.00537109375","1216","0.0008307801053990965","0.0","0.0008307801053990965","0.0008307801053990965","45_44:0.01135840501496338;45_46:0.018053615215326835","45_44:533;45_46:533","true"
